Subject,Predicate,Object
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/abstract,"De Autonome Provincie Kosovo en Metohija (Servo-Kroatisch: Аутономна Покрајина Косово и Метохиja, Autonomna Pokrajina Kosovo i Metohija; Albanees: Krahina Autonome e Kosovës dhe Metohis) was de naam van Kosovo als provincie van Servië vanaf 1990. Voordien (1974–1990) heette het de Socialistische Autonome Provincie Kosovo. De naamswijziging ging samen met het verlies van verschillende autonome bevoegdheden, de verandering was in feite een terugkeer naar de situatie van vóór 1974, toen het dezelfde naam droeg: Autonome Provincie Kosovo en Metohija (1946-1974). In het laatste decennium van de 20e eeuw viel Joegoslavië uit elkaar viel. Na de Kosovo-oorlog (1998–1999) kwam Kosovo onder interimbestuur (UNMIK) door de Verenigde Naties. Servië beschouwt Kosovo nog steeds als een provincie, het Kosovaarse parlement heeft in 2008 de onafhankelijkheid van de Republiek Kosovo uitgeroepen, die door iets meer dan de helft van de VN-lidstaten wordt erkend."
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/abstract,"Província Autônoma de Kosovo e Metohija (ou Cossovo (ou Cosovo) e Metóquia) é o nome oficial, na legislação interna da República da Sérvia, do território do Kosovo, embora este tenha se declarado independente da Sérvia em 2008. Hoje, pouco mais de 50% dos países do mundo, inclusive Portugal, reconhecem o Kosovo como um país, e portanto referem-se a ele sob o nome de ""República do Kosovo""; por outro lado, a outra quase metade dos países do mundo, inclusive o Brasil, recusa-se a reconhecer a independência unilateral proclamada pelos cossovares sem negociação com a Sérvia, considerando a região, ainda, portanto, uma província autônoma da Sérvia."
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/abstract,"Автоно́мный край Ко́сово и Мето́хия (серб. Аутономна Покрајина Косово и Метохија, сокращённо — Косме́т) — административная единица в Сербии. До распада Сербии и Черногории (2006 год) и реформирования Союзной Республики Югославия (2003 год) входила в состав этих государств также как автономия в составе Сербии. Образована в 1990 году из Социалистического автономного края Косово. Фактически, бо́льшая часть территории Косова и Метохии контролируется частично признанной Республикой Косово, существующей де-факто с 1990 года."
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/abstract,科索沃和梅托希亚自治省（塞尔维亚语：Аутономна Покрајина Косово и Метохиja/Autonomna Pokrajina Kosovo i Metohija；阿尔巴尼亚语：Krahina Autonome e Kosovës dhe Metohisë）是1999年塞尔维亚在联合国临时行政当局特派团接管科索沃地区之前，设立于科索沃地区的一个自治省。科索沃和梅托希亚民族构成复杂，其中阿尔巴尼亚人为主体民族，塞尔维亚人為第二大民族。科索沃和梅托希亚有两种官方语言。最大都市是普里什蒂纳。
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/abstract,"Kosovo and Metohija (КиМ/KiM), officially the Autonomous Province of Kosovo and Metohija (Serbian: Аутономна Покрајина Косово и Метохиja, Autonomna Pokrajina Kosovo i Metohija; Albanian: Krahina Autonome e Kosovës dhe Metohisë), known simply as Kosmet (Космет), refers to the region of Kosovo as defined in the Constitution of Serbia. The autonomous province is a disputed region, with the territory controlled and represented by the authorities of the Republic of Kosovo, and UNMIK. The region is designated as lying in south Serbia, and comprises the territory of Kosovo but the western region is called Metohija (separate from Kosovo within Serbian definition); this means 'Monastic Estates' in English. Between April 1992 and 2006, Serbia itself was a constituent republic of Serbia and Montenegro, for most of the time this was called the Federal Republic of Yugoslavia."
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/areaTotal,1.0908e+10
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/areaTotal,1.0909e+10
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Pristina
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Euro
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/flag,Flag of Serbia.svg
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Albanian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Serbian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/longName,Kosovo and Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/longName,Autonomous Province of
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/officialLanguage,http://dbpedia.org/resource/Albanian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/officialLanguage,http://dbpedia.org/resource/Serbian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/populationDensity,193.051
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/populationDensity,220.0
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/populationTotal,1804838
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/timeZone,http://dbpedia.org/resource/Central_European_Time
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://xmlns.com/foaf/0.1/name,Kosovo and Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://www.w3.org/2003/01/geo/wgs84_pos#lat,42.6667
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://www.w3.org/2003/01/geo/wgs84_pos#long,21.1667
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Serbia.svg
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Autonomous_Province_of_Kosovo_and_Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://www.w3.org/2003/01/geo/wgs84_pos#geometry,POINT(21.166666030884 42.666667938232)
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Serbia.svg?width=300
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://www.georss.org/georss/point,42.666666666666664 21.166666666666668
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:History_of_Kosovo
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Serbia_and_Montenegro
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Autonomous_Province_of_Kosovo_and_Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Statistical_regions_of_Serbia
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Autonomous_provinces_of_Serbia
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_established_in_1992
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/wikiPageID,15876296
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/ontology/wikiPageRevisionID,707967887
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/areaKm,10908
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/areaSqMi,4212
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Pristina
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/commonName,Kosovo and Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/conventionalLongName,Kosovo and Metohija
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/conventionalLongName,Autonomous Province of
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/currency,http://dbpedia.org/resource/Euro
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/imageFlag,Flag of Serbia.svg
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/officialLanguages,http://dbpedia.org/resource/Albanian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/officialLanguages,http://dbpedia.org/resource/Serbian_language
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/officialLanguages,","
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/populationDensityKm,220
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/populationDensitySqMi,500
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/populationEstimate,1804838
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://dbpedia.org/property/timeZone,http://dbpedia.org/resource/Central_European_Time
http://dbpedia.org/resource/Autonomous_Province_of_Kosovo_and_Metohija,http://purl.org/voc/vrank#hasRank,_:b50
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q486972
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q6256
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Country
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Place
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Place
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Location
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/Country
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/AdministrativeDistrict108491826
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Country108544813
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/District108552138
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/GeographicalArea108574314
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Location100027167
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Object100002684
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PhysicalEntity100001930
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Region108630039
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Region108630985
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Subdivision108674251
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Tract108673395
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoGeoEntity
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoLegalActorGeo
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerCountriesInEurope
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerCountriesInTheBalkans
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerSlavicCountries
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerUnrecognizedCountries
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatHistoricalRegions
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesDisestablishedIn1995
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatStatesAndTerritoriesEstablishedIn1993
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatSubdivisionsOfBosniaAndHerzegovina
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,مقاطعة غرب البوسنة المستقلة
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Autonomous Province of Western Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Autonome Provinz Westbosnien
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Provincia Autónoma de Bosnia Occidental
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,République de Bosnie occidentale
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Regione Autonoma della Bosnia Occidentale
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,西ボスニア自治州
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Autonome Provincie West-Bosnië
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Zachodnia Bośnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Республика Западная Босния
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,西波士尼亞共和國
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#label,Província Autônoma da Bósnia Ocidental
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"La République de Bosnie occidentale, créée sous le nom de province autonome de Bosnie occidentale, était une entité autoproclamée de Bosnie-Herzégovine durant la guerre d'indépendance de la Bosnie-Herzégovine et peuplée en majorité de Bosniaques musulmans pro-serbes."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"La Provincia Autónoma de Bosnia Occidental (bosnio, croata o serbio: Autonomna Pokrajina Zapadna Bosna, Аутономна Покрајина Западна Босна) fue una pequeña entidad no reconocida situada en el noroeste de Bosnia y Herzegovina y que se componía de su capital y ciudad principal Velika Kladuša así como de algunos pueblos cercanos. Surgió en 1993 como resultado de las políticas secesionistas ejecutadas por Fikret Abdić contra el gobierno bosnio durante la guerra. La capital, Velika Kladuša, actualmente se encuentra encuadrada en el cantón de Una-Sana, dentro de la Federación de Bosnia y Herzegovina."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"Die Autonome Provinz Westbosnien (Autonomna Pokrajina Zapadna Bosna) war eines der vier während des Bosnienkrieges auf dem Gebiet des Staates Bosnien und Herzegowina entstandenen Herrschaftsgebiete. Es war fast ausschließlich von Bosniaken bewohnt, spaltete sich jedoch aufgrund politischer Differenzen vom ebenfalls bosniakisch dominierten Zentralbosnien ab. Kurz vor dem Ende des Bosnienkrieges wurde 1995 die Republik Westbosnien (Republika Zapadna Bosna) ausgerufen; eine internationale Anerkennung als Staat erfolgte jedoch nicht."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,The Autonomous Province of Western Bosnia (Bosnian: Autonomna Pokrajina Zapadna Bosna) was a small unrecognised state that existed in the northwest of Bosnia and Herzegovina between 1993 and 1995. It consisted of the town of Velika Kladuša (its capital) and a few nearby villages. It was proclaimed as a result of secessionist politics by Fikret Abdić against the Bosnian central government during the Bosnian War. For a short time in 1995 it was known as the Republic of Western Bosnia.
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,西ボスニア自治州（ボスニア語およびクロアチア語:Autonomna Pokrajina Zapadna Bosna、セルビア語:Аутономна Покрајина Западна Босна）はボスニア・ヘルツェゴビナにかつて短期間だけ存在した、承認されていない事実上の自治州。1993年に成立し、1995年に消滅した。後にボスニア・ヘルツェゴビナ連邦のウナ＝サナ県の一部となったヴェリカ・クラドゥシャ（Velika Kladuša）を首都とし、その周辺地域を事実上支配していた。この自治州は、ボスニア・ヘルツェゴビナ北西部において、ボシュニャク人のフィクレト・アブディッチ（Fikret Abdić）のボスニア中央政府に対する反抗によって分離した。
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"A Província Autônoma da Bósnia Ocidental (em bósnio, croata e sérvio: Autonomna Pokrajina Zapadno, Bosna Аутономна Босна Покрајина Западна) foi uma pequena entidade não reconhecida localizada no noroeste da Bósnia e Herzegovina e composta pela capital e cidade principal Velika Kladuša assim como algumas cidades vizinhas. Surgida em 1993 como resultado das políticas implementadas pelo separatista Fikret Abdić contra o governo central da Bósnia durante a guerra da Bósnia. A capital, Velika Kladusa, está enquadrada no cantão de Una-Sana na Federação da Bósnia e Herzegovina."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"西波士尼亞共和國(Republika Zapadna Bosna)位於波士尼亞赫塞哥維納西北方，前身為西波士尼亞自治省(Autonomna Pokrajina Zapadna Bosna, APZB)。在波士尼亞內戰期間為獨立政體，1995年內戰末期被擊敗，併回戰後的波士尼亞赫塞哥維納。"
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,مقاطعة غرب البوسنة المستقلة (بوسنيةقالب:\كرواتيةقالب:\صربية: Autonomna Pokrajina Zapadna Bosnaقالب:\Аутономна Покрајина Западна Босна) كان إقليماً صغيراً غير معترف به يقع في شمال غرب البوسنة والهرسك بين عامي 1993 و 1995. كان يتألف من بلدة فليكا كلادوسا (العاصمة) وبعض القرى المجاورة. أعلن عن تأسيسها نتيجة السياسة الانفصالية لفكرت عبديتش ضد حكومة البوسنة المركزية خلال الحرب البوسنية.
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,La Regione autonoma della Bosnia Occidentale (serbo-croato: Autonomna Pokrajina Zapadna Bosna) è stata un'unità territoriale amministrativa esistita tra il 1993 e il 1995 sul territorio della Bosnia ed Erzegovina durante la guerra in Bosnia (1992-1995). Pochi mesi prima della sua fine fu ribattezzata Repubblica della Bosnia occidentale (serbo-croato: Republika Zapadna Bosna).La capitale della Bosnia occidentale fu Velika Kladuša (oggi nel Cantone dell'Una-Sana).
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,De Autonome Provincie West-Bosnië (Bosnisch/Kroatisch: Autonomna Pokrajina Zapadna Bosna; Servisch: Аутономна Покрајина Западна Босна) was van 27 september 1993 tot 7 augustus 1995 een niet erkende entiteit in het noordwesten van Bosnië.De autonome provincie was uitgeroepen door de politicus Fikret Abdić die zich hiermee verzette tegen de Bosnische regering tijdens de Bosnische Oorlog. Abdić werkte samen met zowel Servië als Kroatië.West-Bosnië bestond uit de hoofdstad Velika Kladuša en enkele eromheen liggende dorpen. Het ligt op het territorium van de huidige kanton Una-Sana.
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"Nieprawidłowe parametry: {|_region:{{#property:P300}}}Zachodnia Bośnia (bośniacki, chorwacki Republika Zapadna Bosna, serbski Република Западна Босна) – państwo istniejące podczas wojny w Bośni.W 1993 lokalni muzułmańscy Bośniacy ogłosili wyłączenie zachodniej Bośni spod władzy rządu w Sarajewie i proklamowali autonomię pod nazwą Autonomiczna Prowincja Bośni Zachodniej (Autonomna Pokrajina Zapadna Bosna, Аутономна Покрајина Западна Босна). Stolicą nowej republiki zostało miasto Velika Kladuša, prezydentem został Fikret Abdić. Republika współpracowała z armią bośniackich Serbów w walce z V Korpusem Armii BiH."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2000/01/rdf-schema#comment,"Автономная область Западная Босния (АОЗБ, сербохорв. Autonomna Pokrajina Zapadna Bosna / Аутономна Покрајина Западна Босна, 27 сентября 1993—25 июля 1995) или Республика Западная Босния (РЗБ, сербохорв. Republika Zapadna Bosna / Република Западна Босна, 26 июля—7 августа 1995) — де-факто существовавшее после распада Югославии в западной части Республики Босния и Герцеговина государственное образование со столицей в городе Велика-Кладуша."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://rdf.freebase.com/ns/m.061knz
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q192262
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/République_de_Bosnie_occidentale
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Autonomní_provincie_Západní_Bosna
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Autonome_Provinz_Westbosnien
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Provincia_Autónoma_de_Bosnia_Occidental
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://eu.dbpedia.org/resource/Bosnia_Mendebaldeko_Probintzia_Autonomoa
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Regione_Autonoma_della_Bosnia_Occidentale
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/西ボスニア自治州
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Autonome_Provincie_West-Bosnië
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Zachodnia_Bośnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Província_Autônoma_da_Bósnia_Ocidental
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q192262
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Autonomous_Province_of_Western_Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Autonomous_Province_of_Western_Bosnia?oldid=698846843
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,مقاطعة غرب البوسنة المستقلة (بوسنيةقالب:\كرواتيةقالب:\صربية: Autonomna Pokrajina Zapadna Bosnaقالب:\Аутономна Покрајина Западна Босна) كان إقليماً صغيراً غير معترف به يقع في شمال غرب البوسنة والهرسك بين عامي 1993 و 1995. كان يتألف من بلدة فليكا كلادوسا (العاصمة) وبعض القرى المجاورة. أعلن عن تأسيسها نتيجة السياسة الانفصالية لفكرت عبديتش ضد حكومة البوسنة المركزية خلال الحرب البوسنية. عرفت لفترة وجيزة عام 1995 بجمهورية البوسنة الغربية.32x28pxبوابة البوسنة والهرسك32x28pxبوابة الحرب32x28pxبوابة عقد 1990
